epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
215,True,185,165,5240,72.65653,52.41341,0.0,0.8918919,68.61877,-2.169373,66.83524,-2.469788,16.55029,-54.91373
216,True,186,166,2724,47.96203,32.32123,0.0,0.8924731,69.18947,-3.457695,68.90897,-5.499931,27.68301,-30.0097
217,True,186,166,20000,0,37.17508,0.0726,0.8924731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
218,True,187,167,8982,55.32467,25.70729,0.2086395,0.8930481,3.294235,-67.36441,4.930801,-66.59715,44.45126,-27.88193
219,True,188,168,5530,50.57952,29.45629,0.03435805,0.893617,68.63916,-2.627541,66.97253,-3.291817,19.45195,-20.61431
220,True,189,169,4376,26.81375,35.03825,0.05255942,0.8941799,3.933426,-68.49606,5.922974,-68.37326,25.05441,-49.58679
221,True,190,170,14298,73.60982,52.05767,0.0,0.8947368,69.0809,-2.773468,68.85863,-4.482216,15.98825,-55.69855
222,True,191,171,1198,31.51902,19.75778,0.02504174,0.8952879,25.12362,-68.02989,24.02846,-66.57771,21.42499,-35.1669
223,True,192,171,3262,3.756637,38.70945,0.07786634,0.890625,9.983147,-2.606056,8.553596,-2.710052,12.30968,-2.646141
224,True,192,171,20000,0,44.07881,0.0544,0.890625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
225,True,192,171,20000,0,28.19124,0.0372,0.890625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
226,True,193,172,1204,45.05843,49.18085,0.0,0.8911917,29.25385,-15.97618,27.75687,-16.76197,44.04514,-58.77332
227,True,194,173,5196,56.33653,32.7778,0.0,0.8917526,3.609528,-67.89509,3.071251,-66.20068,47.89098,-32.06974
228,True,195,174,7580,71.12331,41.30855,0.05699208,0.8923077,68.6178,-2.172958,66.86758,-2.358963,19.21805,-55.16074
229,True,196,175,1380,56.92685,34.98027,0.0,0.8928571,3.184349,-67.87836,4.739372,-66.9306,42.23457,-24.09719
230,True,197,176,9506,16.89151,35.15815,0.0,0.893401,3.295067,-68.53326,5.065834,-68.30156,15.56982,-55.07641
231,True,197,176,20000,0,19.37556,0.4828,0.893401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
232,True,198,177,4658,41.04287,26.41657,0.0,0.8939394,67.73671,-67.357,67.22762,-65.42866,48.98804,-28.66202
233,True,199,178,2452,47.71869,41.2467,0.0,0.8944724,68.7735,-67.8921,68.81796,-66.15285,25.31299,-46.54736
234,True,200,179,8328,54.20303,25.75444,0.2600864,0.895,3.2808,-2.544113,5.005798,-2.294327,51.70618,-29.80661
235,True,201,179,4356,1.366192,7.735088,0.8820018,0.8905473,66.68713,-67.90977,65.9155,-66.25956,67.12352,-65.6219
236,True,201,179,20000,0,38.99955,0.047,0.8905473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
237,True,202,180,6726,13.53936,34.03367,0.01546238,0.8910891,3.27356,-68.42872,5.041641,-68.23657,14.2217,-58.2861
238,True,203,181,13360,42.62016,30.87506,0.1982036,0.8916256,2.917145,-2.795013,3.445175,-4.518303,41.38255,-23.93916
239,True,204,182,12964,53.64037,43.10395,0.01373033,0.8921568,68.48105,-67.89222,67.07559,-66.72084,14.68111,-55.23006
240,True,205,182,2974,1.054811,24.36364,0.2145259,0.8878049,3.309349,-65.71241,4.929886,-66.16255,4.504654,-67.12774
241,True,205,182,20000,0,41.14226,0.0766,0.8878049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
242,True,206,183,19650,59.95465,53.11499,0.0,0.8883495,69.10474,-2.789726,68.83917,-4.59481,31.64193,-51.61516
243,True,207,184,6000,50.41568,34.80849,0.0,0.8888889,68.17218,-2.78067,68.28256,-4.522995,23.08484,-26.8588
244,True,208,185,5650,43.29862,24.31921,0.3359292,0.8894231,68.62177,-67.83496,66.94482,-68.19785,51.47374,-27.75868
245,True,209,186,2466,44.6301,18.87255,0.3373885,0.8899522,3.852615,-39.03534,5.833359,-38.93785,48.55495,-51.84922
246,True,210,187,2560,20.12551,16.09836,0.4726563,0.8904762,27.39817,-15.53426,28.10484,-17.04682,35.80692,-35.64021
247,True,211,188,13276,60.31544,32.73601,0.2279301,0.8909953,69.25717,-67.90593,69.08188,-66.19955,24.23683,-25.8656
248,True,211,188,20000,0,22.30398,0.3736,0.8909953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
249,True,212,189,14652,51.26328,23.01719,0.2914278,0.8915094,68.6474,-68.39823,66.91203,-68.29554,41.03056,-24.04611
