epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
240,True,211,185,2978,36.846,31.58593,0.0,0.8767772,41.85298,-67.89902,40.52653,-66.70247,53.08853,-32.06447
241,True,212,186,1212,49.48183,27.28867,0.1749175,0.8773585,68.61792,-62.00348,66.86398,-61.72754,21.39134,-42.21626
242,True,213,187,6630,43.94155,18.64393,0.4078431,0.8779343,67.25508,-2.808418,67.7681,-4.422943,51.18958,-45.11654
243,True,214,187,2124,3.643036,29.81187,0.06873823,0.8738317,28.32767,-35.61607,29.94494,-34.87059,26.6787,-33.25723
244,True,214,187,20000,0,30.16468,0.0,0.8738317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
245,True,215,188,4176,24.48566,21.31155,0.1039272,0.8744186,3.313797,-4.266838,4.901077,-3.390816,23.69552,-19.08369
246,True,216,188,6060,3.762486,46.23111,0.04224423,0.8703704,6.286484,-66.60593,5.738632,-64.88152,7.936981,-67.93492
247,True,217,189,8110,33.503,21.10709,0.06140567,0.8709677,3.296402,-2.492828,5.013992,-2.857864,37.97306,-8.864731
248,True,218,190,12276,61.37473,26.32153,0.1899642,0.8715596,3.289917,-68.41904,4.958679,-67.88009,54.38782,-31.49964
249,True,219,191,10416,30.80109,27.50789,0.1647465,0.8721461,17.82769,-44.8945,17.60954,-43.11785,48.35262,-45.00673
