epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
216,True,176,139,5238,69.5092,36.80041,0.07216495,0.7897727,3.344025,-67.87577,4.359047,-66.53182,42.46593,-8.399582
217,True,177,139,11538,6.389598,34.55062,0.1027908,0.7853107,49.55742,-61.43665,50.5461,-60.26164,51.28419,-53.91482
218,True,178,140,12508,58.38111,38.69366,0.0,0.7865168,68.60165,-67.92223,67.15724,-66.93037,54.48151,-9.942123
219,True,179,141,19840,63.43636,22.49583,0.3568548,0.7877095,3.297089,-3.001862,5.030228,-3.310776,48.44322,-49.56437
220,True,180,142,10320,33.20739,33.69889,0.0,0.7888889,3.380684,-67.89468,4.526199,-66.61078,22.15896,-38.47262
221,True,181,142,1428,3.768356,35.86315,0.1456583,0.7845304,45.84497,-28.67148,45.33861,-26.85742,46.45846,-30.45554
222,True,182,143,11456,39.71998,36.60426,0.03613827,0.7857143,31.4948,-3.215096,32.24153,-4.45723,21.72281,-42.7591
223,True,183,144,4156,14.70495,34.92344,0.09576516,0.7868853,68.4679,-2.827057,68.3604,-4.628464,55.1673,-11.12244
224,True,184,145,5288,56.14249,44.02338,0.0,0.7880435,68.94128,-67.8995,68.41339,-66.19299,22.69572,-33.60775
225,True,185,146,5284,10.88383,10.48742,0.7721423,0.7891892,3.305031,-65.36012,4.989494,-64.9412,15.25056,-61.31285
226,True,186,147,482,31.27658,29.0746,0.0,0.7903226,63.62689,-40.38557,65.09399,-40.06787,53.82076,-10.89362
227,True,187,148,4904,36.76355,25.3588,0.01672104,0.7914438,68.61295,-2.48774,66.92422,-3.039413,46.55927,-33.64655
228,True,188,149,2560,47.02315,28.4469,0.159375,0.7925532,68.65543,-33.54948,67.75781,-31.9677,20.89591,-35.85746
229,True,189,150,5298,45.17483,34.59909,0.0,0.7936508,3.146843,-2.876076,4.70974,-2.814919,22.05431,-44.52702
230,True,190,151,4576,39.67775,44.22869,0.0,0.7947369,39.44769,-30.09732,40.75093,-31.29118,13.19942,-2.740318
231,True,191,151,2168,5.094294,16.49402,0.3081181,0.7905759,18.27238,-46.76527,19.52881,-48.09632,24.62123,-47.96173
232,True,192,151,13452,5.236571,32.78025,0.07448707,0.7864583,36.1122,-57.821,37.72647,-57.09445,42.18711,-54.35182
233,True,193,152,9496,61.90612,33.22448,0.2481045,0.7875648,3.295685,-67.8829,4.74395,-66.79595,44.77851,-19.57859
234,True,194,153,14108,65.11948,47.19694,0.01800397,0.7886598,3.312035,-68.01973,4.832932,-67.15235,14.50109,-2.754585
235,True,194,153,20000,0,18.38287,0.3303,0.7886598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
236,True,195,154,7180,64.24308,32.68713,0.3169917,0.7897436,2.890236,-2.798164,3.290634,-4.5495,48.67296,-50.01968
237,True,196,155,10148,48.97973,22.72505,0.3100118,0.7908163,54.30542,-53.4635,54.24976,-51.73178,19.5219,-17.19257
238,True,197,156,8406,55.45434,42.46868,0.0630502,0.7918782,68.59796,-4.738037,67.03714,-3.836555,15.57131,-24.48675
239,True,198,157,2550,62.55132,36.50633,0.08235294,0.7929293,68.88019,-67.92135,67.87991,-66.38585,49.45276,-6.610619
240,True,198,157,20000,0,26.42251,0.1966,0.7929293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
241,True,199,158,9554,30.20554,31.505,0.1080176,0.7939699,28.44266,-52.81671,28.05733,-51.11625,45.90463,-26.74756
242,True,200,159,3600,12.36857,31.99028,0.2261111,0.795,68.6389,-2.584183,66.85501,-2.559784,55.44376,-7.329124
243,True,200,159,20000,0,8.402818,0.7357,0.795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
244,True,201,160,11932,21.8384,29.78804,0.1164935,0.7960199,55.29686,-46.98907,53.52228,-47.08325,32.1974,-51.78862
245,True,202,161,6128,27.85129,41.09881,0.0,0.7970297,36.04614,-2.991982,37.34796,-3.989861,46.32126,-30.35582
246,True,202,161,20000,0,29.41986,0.2067,0.7970297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
247,True,203,161,6504,5.025378,33.19673,0.07287823,0.7931035,68.6319,-3.893898,66.90533,-3.638374,68.07037,-8.526688
248,True,203,161,20000,0,25.86585,0.3172,0.7931035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
249,True,203,161,20000,0,30.27557,0.1346,0.7931035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
