epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
213,True,208,176,3594,14.07911,18.86544,0.3555927,0.8461539,3.995956,-2.195908,6.005829,-2.323135,20.08485,-2.363213
214,True,209,177,7632,73.27368,32.36306,0.2848532,0.84689,3.122124,-2.81559,3.082787,-4.531326,49.63831,-61.11322
215,True,210,178,5536,42.32284,46.36706,0.0,0.8476191,57.42868,-10.40878,56.10803,-11.58114,14.04917,-6.861816
216,True,211,178,4598,5.487069,31.35532,0.2370596,0.8436019,68.62668,-67.97112,66.88263,-68.20398,61.48923,-67.19736
217,True,212,179,7738,60.79218,40.2349,0.0,0.8443396,3.206642,-2.775589,3.18309,-4.530388,58.57086,-29.58691
218,True,213,179,3322,2.970447,18.57062,0.5725467,0.8403756,3.280266,-2.313408,4.995132,-2.521973,7.964294,-2.608208
219,True,214,179,910,4.136557,24.39567,0.189011,0.8364486,46.15239,-42.74656,46.28221,-44.49945,46.53232,-40.37048
220,True,215,180,10840,28.84847,27.93663,0.1215867,0.8372093,68.64471,-68.28294,66.89531,-68.18423,48.65771,-45.8334
221,True,216,181,6264,48.34226,23.40464,0.2148787,0.837963,3.996414,-2.197563,5.891685,-2.368332,53.58157,-10.28139
222,True,217,182,3420,18.0598,12.35664,0.5374269,0.8387097,3.31266,-68.01682,4.607948,-67.14686,19.14558,-56.43351
223,True,218,183,2322,27.53762,22.26152,0.2101637,0.8394495,13.25952,-15.83167,13.89421,-17.41127,19.12962,-44.44662
224,True,219,184,5724,54.23607,32.24624,0.04262753,0.8401827,68.63229,-2.359001,66.86754,-2.75312,46.33352,-52.95137
225,True,220,184,3014,6.311468,13.99389,0.6901128,0.8363636,3.294395,-2.93869,5.000999,-2.567116,11.27591,-3.243179
226,True,221,185,17850,29.13567,37.80992,0.05478992,0.8371041,2.756035,-3.519318,3.157051,-5.477615,27.33694,-21.72908
227,True,222,185,6810,9.926899,38.73853,0.1230543,0.8333333,69.23883,-3.515564,69.1362,-5.460136,67.82828,-15.30002
228,True,223,186,4506,63.42669,31.99408,0.307146,0.8340807,3.273613,-67.92142,5.003738,-68.04852,46.12888,-19.76257
229,True,224,187,5856,42.46815,25.61759,0.3504098,0.8348214,69.15854,-2.781616,68.97327,-4.529762,38.44081,-34.0468
230,True,225,188,4568,41.56782,26.70308,0.2079685,0.8355556,68.80196,-67.93063,68.76376,-66.16396,61.013,-25.32555
231,True,226,189,17020,43.75509,26.68074,0.1835488,0.8362832,4.933739,-67.67418,3.852249,-66.16663,46.77174,-57.6614
232,True,227,190,2472,61.75796,44.23564,0.0,0.8370044,3.421692,-67.90175,4.750443,-66.68941,43.07948,-18.26602
233,True,228,190,3714,2.749917,11.32308,0.7065159,0.8333333,3.438889,-16.90521,5.074669,-17.92549,7.82048,-17.78437
234,True,229,191,9438,57.2502,41.51207,0.05107014,0.8340611,68.62268,-68.56204,66.9028,-68.37366,24.44319,-29.97214
235,True,230,192,2524,72.70322,43.45723,0.0,0.8347826,67.55049,-2.428711,65.83011,-2.998466,16.61737,-56.51349
236,True,231,192,2286,6.393291,13.3731,0.7427822,0.8311688,68.62466,-68.56976,66.89346,-68.39711,62.92,-63.39112
237,True,232,193,9008,75.99962,30.94172,0.1924956,0.8318965,3.554329,-2.797813,3.336372,-4.498917,58.55263,-56.71968
238,True,233,194,3072,43.42741,37.56926,0.0,0.832618,3.285744,-2.134163,5.025467,-2.31871,4.99823,-45.74567
239,True,234,195,1988,35.35754,26.95504,0.0,0.8333333,68.62221,-66.81327,66.84531,-66.54828,54.69983,-33.34292
240,True,235,195,2538,6.604196,26.77574,0.4011032,0.8297873,36.30794,-67.20418,36.06062,-65.18221,36.45759,-58.59015
241,True,236,195,6314,2.164702,23.00727,0.5926512,0.8262712,3.272224,-67.95616,4.935089,-67.39908,6.794022,-66.29019
242,True,237,196,7572,61.68839,27.73648,0.1225568,0.8270042,3.298737,-2.187225,5.058517,-2.41246,51.51733,-42.99525
243,True,238,197,7570,67.22246,53.22278,0.0,0.8277311,69.20987,-2.816986,68.90427,-4.579575,8.716415,-34.51712
244,True,239,198,5458,64.76168,35.81964,0.0,0.8284519,3.289764,-68.40801,5.038528,-68.09027,67.65399,-51.55686
245,True,240,199,3810,62.3553,30.65849,0.175853,0.8291667,3.268295,-2.241554,4.990021,-2.335159,52.72398,-42.45469
246,True,241,200,7904,52.29207,46.32687,0.1196862,0.8298755,2.827103,-67.9002,3.340698,-66.2177,55.62257,-67.24435
247,True,242,201,3954,65.6647,51.39523,0.0,0.8305785,3.272987,-68.29433,5.033104,-67.97618,59.97035,-32.00832
248,True,243,201,3306,8.308513,19.25141,0.4827586,0.8271605,69.23058,-3.438217,69.08249,-5.437958,68.93735,-13.74504
249,True,243,201,20000,0,49.50546,0.0,0.8271605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
