episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
199,True,0.9081632,446,28.06111,0.0
200,True,0.9086294,1211,30.14313,0.0
201,True,0.9090909,180,20.39725,0.0
202,True,0.9095477,682,13.46168,0.0
203,True,0.91,79,24.78659,0.0
204,True,0.9104478,85,24.9081,0.0
205,True,0.9108911,122,28.11263,0.0
206,True,0.91133,135,28.87303,0.0
207,True,0.9117647,212,29.48127,0.0
208,True,0.9121951,1065,16.70751,0.0
209,True,0.9126214,184,24.88937,0.0
210,True,0.9130435,306,27.11304,0.0
211,True,0.9086539,415,16.72359,0.08915663
212,True,0.9090909,1444,14.94557,0.0
213,True,0.9095238,1121,28.57943,0.0
214,True,0.9099526,174,38.02558,0.0
215,True,0.9103774,541,38.94545,0.0
216,True,0.9107981,207,23.79126,0.0
217,True,0.9065421,3671,4.74257,0.8251158
218,True,0.9069768,145,29.08282,0.0
219,True,0.9074074,290,15.56473,0.0
220,True,0.9078341,410,20.0087,0.0
221,True,0.9082569,117,12.64783,0.0
222,True,0.9086758,76,10.69138,0.0
223,True,0.9090909,200,22.09632,0.0
224,True,0.9095023,262,29.43839,0.0
225,True,0.9099099,463,16.83263,0.0
226,True,0.9103139,427,12.73667,0.0
227,True,0.9107143,376,24.0244,0.0
228,True,0.9111111,1374,21.68093,0.0
229,True,0.9115044,3032,4.641025,0.7638522
230,True,0.9118943,589,14.79234,0.0
231,True,0.9122807,1054,15.60995,0.0
232,True,0.9126638,977,19.86796,0.0
233,True,0.9130435,3612,4.201806,0.8956257
234,True,0.9134199,1891,4.263401,0.9180328
235,True,0.9137931,1019,28.90251,0.0
236,True,0.9141631,374,28.36531,0.0
237,True,0.9145299,365,32.3956,0.0
238,True,0.9148936,146,27.46975,0.0
239,True,0.9110169,3106,4.186099,0.9649066
240,True,0.9113924,310,32.35664,0.0
241,True,0.9117647,434,30.32789,0.0
242,True,0.9121339,1914,17.51705,0.04284222
243,True,0.9125,984,13.26171,0.1880081
244,True,0.9128631,278,27.56502,0.0
245,True,0.9132231,395,28.67116,0.0
246,True,0.9135802,101,9.685633,0.0
247,True,0.9139344,640,20.0899,0.0
248,True,0.9142857,1065,30.02194,0.0
249,True,0.9146342,601,37.88491,0.0
