episode,capture,lone_wolf_rate,prey_survived_step,average_predator_distance,predator_proximity_rate
192,True,0.7150259,449,16.88584,0.0
193,True,0.7164949,529,26.53832,0.0
194,True,0.7179487,275,15.11298,0.0
195,True,0.7142857,6704,4.247353,0.8372613
196,True,0.715736,413,30.8806,0.0
197,True,0.7171717,165,39.36978,0.0
198,True,0.7135679,7738,5.489625,0.8347118
199,True,0.71,5140,7.614937,0.6177043
200,True,0.7064677,3613,3.008871,0.9811791
201,True,0.7079208,332,9.87812,0.4789157
202,True,0.7093596,153,28.82852,0.0
203,True,0.7107843,979,15.48898,0.0
204,True,0.7121951,106,17.30996,0.0
205,True,0.7087379,722,6.236265,0.7534626
206,True,0.7101449,1137,30.322,0.0
207,True,0.7067308,2633,5.345799,0.7447778
208,True,0.708134,300,32.89074,0.0
209,True,0.7095238,201,19.33562,0.0
210,True,0.7109005,1982,3.50002,0.957114
211,True,0.7122642,92,16.02099,0.0
212,True,0.713615,570,24.35453,0.0
213,True,0.7149532,979,30.86857,0.0
214,True,0.7116279,185,11.58826,0.2864865
215,True,0.712963,153,27.31534,0.0
216,True,0.7142857,537,25.97806,0.0
217,True,0.7110091,3672,2.918861,0.9986383
218,True,0.7123288,214,22.96281,0.0
219,True,0.7136363,3361,3.451061,0.9229396
220,True,0.7149321,1977,21.24646,0.0
221,True,0.7162162,330,20.65456,0.0
222,True,0.7174888,1022,30.54292,0.0
223,True,0.71875,4416,17.04004,0.02287138
224,True,0.7155555,1288,6.098207,0.7173913
225,True,0.7168142,153,14.43157,0.006535948
226,True,0.7180617,83,28.48994,0.0
227,True,0.7149123,1857,2.970939,1.0
228,True,0.7161572,207,26.92054,0.0
229,True,0.7173913,245,12.34902,0.0
230,True,0.7186147,299,11.45442,0.0
231,True,0.7198276,335,20.22814,0.0
232,True,0.7210301,612,29.16103,0.0
233,True,0.7179487,4014,9.928406,0.6477329
234,True,0.7148936,2622,2.943701,0.9759725
235,True,0.7161017,495,14.63937,0.0
236,True,0.7172996,1351,31.38149,0.0
237,True,0.7184874,139,20.51473,0.0
238,True,0.7196653,580,15.46489,0.0
239,True,0.7166666,3957,20.12211,0.4238059
240,True,0.713693,3389,3.287975,0.9536737
241,True,0.7107438,1017,2.865428,1.0
242,True,0.7119341,47,32.09405,0.0
243,True,0.7131147,201,14.64806,0.0
244,True,0.7142857,377,27.43244,0.0
245,True,0.7113821,8528,3.244464,0.9971858
246,True,0.7125506,147,36.51466,0.0
247,True,0.7137097,458,32.01785,0.0
248,True,0.7148594,328,10.18422,0.3445122
249,True,0.716,2391,27.37047,0.0
