epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
215,True,195,153,3406,48.44463,42.23701,0.0,0.7846154,61.34218,-55.62563,61.21899,-57.05036,42.41037,-12.40601
216,True,196,153,2126,3.959923,30.722,0.1091251,0.7806122,46.34883,-21.52448,47.23415,-22.61646,44.08551,-20.2151
217,True,197,154,9082,64.12395,34.22378,0.08522352,0.7817259,68.61758,-2.751938,67.03079,-3.646797,2.988861,-6.88765
218,True,198,154,6366,7.057811,15.19827,0.5859252,0.7777778,68.63681,-68.28082,66.86502,-68.32603,63.02597,-62.40604
219,True,199,155,11038,13.38944,25.2424,0.330857,0.7788945,2.755058,-67.91393,2.948074,-66.18302,14.54611,-59.49405
220,True,200,156,5802,69.93439,41.5283,0.0,0.78,68.60944,-2.197861,66.87344,-2.445366,7.1175,-38.77751
221,True,200,156,20000,0,33.1055,0.0467,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
222,True,201,157,6006,45.00247,48.08763,0.0,0.7810946,3.173248,-67.9016,3.978027,-66.27042,46.95945,-52.93854
223,True,202,158,2696,34.61569,28.74781,0.254451,0.7821782,52.04568,-19.75602,50.85522,-21.14115,17.10358,-13.45639
224,True,203,159,18630,66.81941,52.4127,0.0,0.7832512,68.63983,-2.311203,66.91827,-2.494583,40.40894,-63.83032
225,True,204,160,2754,58.81121,30.48824,0.0,0.7843137,3.31575,-19.56522,4.754753,-18.50889,63.54161,-16.81749
226,True,205,160,1762,4.455459,50.94613,0.06810442,0.7804878,41.85477,-37.02478,42.144,-35.26962,41.14441,-39.61105
227,True,206,161,5632,65.23419,37.93356,0.0962358,0.7815534,3.322693,-67.86052,4.579575,-66.82647,59.56821,-31.731
228,True,207,162,19656,60.35826,31.68482,0.3871591,0.7826087,2.881599,-2.797363,3.221832,-4.579384,48.3972,-44.60749
229,True,208,163,2422,29.08344,31.00194,0.0,0.7836539,68.89597,-67.89771,68.49245,-66.18909,62.5,-37.73028
230,True,209,164,13198,27.32588,38.06351,0.0751629,0.784689,68.62003,-2.166245,66.87805,-2.339645,63.64346,-29.47286
231,True,210,164,5482,9.106098,7.130009,0.9233856,0.7809524,61.86011,-13.41075,61.85591,-15.32083,60.16612,-24.26871
232,True,211,165,16886,77.52239,35.29132,0.0197797,0.7819905,3.086159,-67.34342,4.481682,-66.70072,66.60115,-20.32336
233,True,212,166,2540,27.88396,29.15079,0.0,0.7830189,25.64017,-14.40687,25.89539,-15.90271,46.52533,-34.66216
234,True,213,167,2088,58.86693,25.85315,0.1752874,0.7840375,68.48567,-67.91795,68.17094,-66.16276,67.15115,-7.304779
235,True,214,167,1952,4.50182,30.46976,0.0829918,0.7803738,68.69344,-26.94561,67.12982,-27.70127,68.14114,-23.31462
236,True,215,168,1284,40.45475,48.40215,0.0,0.7813954,59.5314,-41.53917,58.28902,-42.85966,27.07654,-17.1232
237,True,216,169,7728,41.56713,34.2108,0.0,0.7824074,13.95381,-20.80587,15.00268,-22.13682,53.95438,-7.625076
238,True,216,169,20000,0,23.705,0.3897,0.7824074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
239,True,217,169,12834,2.036222,34.6484,0.1310581,0.7788019,3.109909,-67.88562,3.915146,-66.32788,3.621086,-64.313
240,True,218,170,9156,74.59448,38.07049,0.0,0.7798165,3.280083,-68.3862,5.073898,-68.19177,48.64583,-7.646088
241,True,219,170,962,4.140653,26.87041,0.2577963,0.7762557,26.16888,-53.74927,27.61781,-52.4909,23.70693,-53.85098
242,True,219,170,20000,0,61.94971,0.0,0.7762557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
243,True,220,170,2690,8.482227,26.12347,0.1762082,0.7727273,68.59796,-29.6473,67.16556,-30.70757,58.71173,-31.39904
244,True,221,170,2536,4.717885,33.50361,0.07018927,0.7692308,28.18549,-39.58163,27.44058,-41.48639,28.75484,-36.95594
245,True,222,170,11640,5.875339,18.60502,0.6060138,0.7657658,68.64108,-32.98783,66.95253,-33.11455,61.23418,-31.76635
246,True,223,170,7550,3.935442,46.95251,0.1038411,0.7623318,30.97469,-35.58031,30.22488,-37.4654,29.74239,-33.55982
247,True,224,171,6668,42.09865,38.91685,0.05038992,0.7633929,3.190102,-67.92099,3.979515,-66.30786,23.92259,-29.23367
248,True,224,171,20000,0,27.34969,0.3569,0.7633929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
249,True,225,172,1664,51.52958,41.70395,0.0,0.7644445,33.95485,-67.90803,35.24739,-66.64234,46.48322,-16.35315
