epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
215,True,191,165,20000,0,17.02113,0.5002,0.8638743,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
216,True,192,165,8016,9.082521,19.79812,0.5656188,0.859375,69.17476,-3.452415,68.81401,-5.470459,67.35417,-14.43439
217,True,193,166,4988,61.71169,28.55995,0.04811548,0.8601036,2.919716,-2.784454,2.830948,-4.50737,49.47623,-44.91129
218,True,194,167,9370,45.84733,32.67557,0.06574173,0.8608248,68.70512,-67.26254,67.1893,-66.88583,58.98479,-21.77882
219,True,195,168,3262,60.49681,44.08927,0.0,0.8615385,2.743881,-67.25034,3.067535,-65.27785,49.64893,-26.67805
220,True,196,168,16274,2.170205,23.65463,0.1670149,0.8571429,68.62791,-67.7644,67.9303,-66.3288,66.72034,-64.52831
221,True,196,168,20000,0,31.99664,0.0671,0.8571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
222,True,197,169,8448,46.97852,30.17403,0.3873106,0.857868,68.61148,-68.18973,66.84071,-68.25349,60.95435,-21.64554
223,True,198,170,5084,63.87757,25.66607,0.1428009,0.8585858,69.18736,-3.388618,68.92093,-5.340744,22.7445,-49.47771
224,True,199,171,8582,56.98156,42.03695,0.0,0.8592965,2.674431,-67.89899,2.931496,-66.11368,45.09425,-27.7848
225,True,200,172,9740,26.69267,26.82353,0.187885,0.86,68.63873,-2.287003,66.93112,-2.501152,46.24915,-19.37323
226,True,201,173,4120,56.86169,32.50756,0.0,0.8606965,2.712029,-67.26162,2.91851,-65.23054,46.40268,-28.59328
227,True,202,174,3096,77.57331,44.49874,0.0,0.8613861,2.748779,-2.780365,2.923126,-4.544014,57.66202,-59.5093
228,True,203,175,4446,52.59642,36.07673,0.1016644,0.862069,69.16832,-3.590576,68.88803,-5.613159,21.34429,-28.10677
229,True,204,176,1738,21.48229,15.92105,0.0,0.8627451,68.8318,-3.505753,68.59158,-5.429451,56.53366,-23.2083
230,True,204,176,20000,0,27.34579,0.1925,0.8627451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
231,True,205,177,11962,46.7567,52.4164,0.0,0.8634146,68.63599,-2.300819,66.90288,-2.526421,25.77108,-24.76005
232,True,206,178,3994,57.78622,41.70486,0.0,0.8640777,3.274651,-68.40262,5.033676,-68.20274,37.72812,-20.5556
233,True,207,178,952,4.286917,22.92097,0.1953782,0.8599034,29.30417,-19.69328,27.61873,-18.90712,31.87582,-19.41183
234,True,208,179,14746,89.40913,48.29862,0.03580632,0.8605769,68.61404,-2.444931,66.93179,-2.889702,5.639999,-67.98426
235,True,209,180,4318,23.36515,26.65581,0.08151922,0.861244,2.755966,-2.783028,2.947342,-4.459251,17.47672,-22.75586
236,True,210,181,6402,49.24599,24.18179,0.291159,0.8619047,69.23831,-2.809448,69.01677,-4.509354,47.61607,-48.86184
237,True,211,182,4560,31.9011,26.31315,0.0,0.8625593,68.61624,-2.15863,66.85672,-2.421593,54.45485,-31.81259
238,True,212,183,10592,77.03438,37.75884,0.1085725,0.8632075,68.72462,-2.810539,68.82352,-4.598198,4.382355,-46.80749
239,True,213,184,2840,43.61764,42.51068,0.0,0.8638498,68.62802,-68.41228,66.87476,-68.08064,58.78815,-25.21946
240,True,214,185,9952,28.48909,38.81911,0.0,0.864486,68.99036,-67.90727,68.52365,-66.13435,47.8354,-46.54933
241,True,215,186,2252,65.52264,54.85957,0.0,0.8651163,69.03778,-2.789307,68.72559,-4.543098,3.213547,-5.721199
242,True,216,187,4992,49.25989,40.3179,0.0,0.8657407,3.274094,-2.281425,5.023003,-2.471634,39.88994,-37.26737
243,True,217,188,1700,13.13216,31.22195,0.2529412,0.8663595,50.46751,-17.09308,48.56952,-17.02626,36.10146,-12.90309
244,True,218,189,8570,66.02135,33.485,0.07514586,0.8669725,3.2341,-67.91433,2.986038,-66.14691,57.53583,-28.95717
245,True,219,190,4660,88.99034,56.45732,0.0,0.8675799,68.61391,-68.21145,66.91289,-67.76894,3.233658,-5.605957
246,True,219,190,20000,0,21.63044,0.3662,0.8675799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
247,True,220,191,11246,57.51292,34.96377,0.1049262,0.8681818,67.97331,-68.45725,66.01666,-68.14301,25.49895,-27.32632
248,True,221,192,1908,42.44731,16.86115,0.4234801,0.8687783,54.60168,-47.39867,52.94272,-46.4687,18.98739,-20.99726
249,True,222,192,2240,2.26799,19.50673,0.2910714,0.8648649,53.05717,-67.33144,52.61917,-65.37847,51.93271,-63.21763
