epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
213,True,207,169,20000,0,27.08186,0.2779,0.8164251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
214,True,208,170,12810,13.43573,32.46425,0.08337236,0.8173077,31.88086,-33.51627,31.26097,-35.46619,23.22966,-46.23646
215,True,209,170,4528,9.253196,37.29024,0.2164311,0.8133971,36.05414,-54.74955,38.01059,-54.24272,47.14071,-52.74099
216,True,210,171,15616,35.9404,28.89339,0.2058146,0.8142857,13.39275,-17.95486,15.11908,-16.85352,22.58578,-52.00975
217,True,211,172,15244,25.93487,43.64429,0.07622671,0.8151659,51.29773,-42.32423,52.655,-43.88868,68.6828,-64.27675
218,True,212,173,4066,28.96501,31.72285,0.1155927,0.8160377,39.50717,-39.00279,41.47182,-38.46899,30.27972,-65.18381
219,True,213,173,2194,7.358836,28.3252,0.06016408,0.8122066,65.89288,-41.63572,66.62393,-39.86095,62.81641,-33.56406
220,True,214,173,644,3.371383,16.89527,0.3385093,0.8084112,40.63409,-53.75296,42.52631,-52.92195,44.29381,-55.79284
221,True,215,174,3562,30.46651,55.27005,0.0,0.8093023,43.95143,-13.29902,43.98421,-15.37539,14.54297,-23.2125
222,True,216,175,3820,32.66105,44.41995,0.0,0.8101852,65.32358,-65.56148,66.66556,-65.41914,55.53125,-34.71528
223,True,217,176,10056,34.06255,35.79272,0.05946698,0.8110599,55.4339,-5.479706,56.90509,-5.080643,53.60699,-38.9831
224,True,218,177,2480,67.81305,36.5536,0.175,0.8119266,11.67883,-18.47909,13.04262,-17.2812,64.23792,-61.75196
225,True,219,178,1774,70.08566,52.14414,0.0,0.8127854,65.46719,-27.3099,66.06519,-28.87921,7.884644,-67.9559
226,True,219,178,20000,0,37.65284,0.0,0.8127854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
227,True,220,179,2018,29.1487,20.93407,0.0,0.8136364,25.92471,-32.95362,26.44635,-30.92386,46.71962,-9.980774
228,True,221,179,3854,0.9119379,19.34313,0.4701609,0.8099548,33.84976,-34.57109,35.03859,-36.01673,35.68212,-35.37067
229,True,222,180,9412,55.13455,30.82493,0.1846579,0.8108108,53.65608,-36.31779,53.1833,-38.35399,6.658951,-67.93843
230,True,223,181,3498,28.00664,33.85059,0.0,0.8116592,27.47357,-51.85724,28.68206,-50.38127,54.61975,-60.9448
231,True,224,182,5218,38.46273,15.58232,0.5093906,0.8125,48.67497,-31.56636,50.60312,-30.88717,68.70677,-64.82204
232,True,225,183,3020,66.52752,46.85011,0.02384106,0.8133333,63.2424,-37.03036,65.11786,-36.25198,6.635193,-67.964
233,True,226,184,2292,42.26464,32.65266,0.2303665,0.8141593,21.71633,-13.62985,20.7442,-12.57593,53.30502,-39.52195
234,True,227,184,5432,0.7856189,26.79297,0.173785,0.8105727,63.61188,-25.08858,62.33139,-26.62234,62.99248,-27.04677
235,True,228,185,2234,37.7604,43.07808,0.0,0.8114035,37.24632,-62.4962,35.87862,-63.91197,54.11969,-30.85001
236,True,229,185,3352,5.020904,25.41862,0.04594272,0.8078603,51.40558,-30.89932,51.80605,-32.96162,51.78043,-27.94089
237,True,230,186,8950,58.62259,30.54349,0.1470391,0.8086957,28.44063,-17.50613,26.43473,-17.47852,62.02509,-64.06104
238,True,231,187,11874,44.40118,50.74622,0.0,0.8095238,40.28559,-41.29344,41.09263,-39.9857,65.25299,-2.733589
239,True,232,187,970,0.788239,4.649302,0.8247423,0.8060345,53.68405,-52.97991,54.00215,-51.68345,54.73761,-51.39987
240,True,233,188,1798,19.23851,19.47967,0.06006674,0.8068669,57.59866,-40.75603,58.37589,-41.88768,61.49068,-22.90306
241,True,233,188,20000,0,48.41865,0.0,0.8068669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
242,True,234,189,5180,40.56715,17.76044,0.4637066,0.8076923,26.74228,-52.55396,25.91301,-50.68987,54.94167,-22.3521
243,True,235,190,1282,22.50365,7.578505,0.7550702,0.8085107,57.40514,-61.45908,55.87044,-60.06062,53.16907,-37.71973
244,True,236,191,15122,35.68653,33.01323,0.11189,0.8093221,16.31616,-67.44332,17.20689,-65.80236,48.27866,-48.25117
245,True,236,191,20000,0,51.4708,0.0,0.8093221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
246,True,237,192,1554,42.39829,24.23364,0.1608752,0.8101266,4.104515,-24.90742,6.159241,-24.68465,23.64747,-63.30796
247,True,238,193,3220,27.29743,30.44444,0.0,0.8109244,50.7825,-31.31339,50.02058,-29.37775,34.87304,-52.08667
248,True,239,194,3264,45.73416,25.37395,0.0759804,0.8117155,8.983353,-36.89713,7.219154,-37.84937,52.89099,-35.46324
249,True,240,195,230,25.04862,28.73157,0.0,0.8125,67.62848,-61.76533,65.86707,-61.3801,65.70386,-36.33201
