epsode,capture,total_captures,lone_wolf_captures,prey_survived_step,predator_distance,avg_predator_distance,predator_proximity_rate,score,capture_x,capture_z,catcher_predator_x,catcher_predator_z,other_predator_x,other_predator_z
216,True,191,153,234,47.60288,43.37326,0.0,0.8010471,65.87225,-67.83804,65.49644,-66.03226,53.35199,-20.0047
217,True,192,154,3010,54.30635,42.84248,0.0,0.8020833,3.280968,-2.343864,5.082581,-2.583321,14.55373,-56.05693
218,True,193,154,3924,3.484824,27.94596,0.224261,0.7979274,39.67179,-33.81288,39.57631,-35.60905,41.29611,-32.57825
219,True,194,154,1124,3.507808,20.01548,0.2010676,0.7938144,38.77103,-7.79084,39.24002,-9.561264,42.71425,-10.04533
220,True,195,155,3474,18.9476,50.19057,0.0,0.7948718,34.66028,-20.13663,36.43538,-20.69934,21.9342,-32.89459
221,True,196,156,1028,42.248,37.95532,0.0,0.7959183,32.98677,-53.48869,34.70831,-53.0358,44.25886,-11.88146
222,True,197,157,6250,37.0509,31.94951,0.08928,0.7969543,69.02176,-67.91042,68.59618,-66.16063,33.98232,-52.94639
223,True,198,158,15584,55.43529,30.89308,0.08521561,0.7979798,3.281174,-68.32582,5.034447,-67.97423,54.08646,-42.14972
224,True,199,158,5006,3.672216,32.28201,0.1106672,0.7939699,68.41959,-39.20795,68.30075,-37.69025,68.63541,-41.3469
225,True,200,159,3072,53.43943,45.06517,0.0,0.795,3.272461,-2.283455,4.99482,-2.423431,20.35094,-53.6085
226,True,201,160,8434,53.14588,20.23536,0.3191842,0.7960199,2.871674,-2.786575,3.180084,-4.544495,22.46089,-54.06916
227,True,202,161,4524,63.30367,44.23951,0.0,0.7970297,69.04404,-2.794708,68.73528,-4.576355,5.501648,-7.552788
228,True,203,162,1024,31.04902,23.9046,0.0,0.7980295,68.61154,-2.490021,66.79054,-2.764671,36.27298,-8.481956
229,True,204,162,14984,1.164741,23.09846,0.2955152,0.7941176,21.98119,-67.89779,22.70393,-66.26469,22.27516,-65.18176
230,True,205,163,3078,13.60084,28.63437,0.06562703,0.795122,14.89777,-11.60563,15.36996,-13.39437,28.47589,-17.02979
231,True,206,164,4370,45.75338,35.4871,0.1057208,0.7961165,68.6272,-68.3315,66.85193,-67.99359,25.97858,-47.43327
232,True,207,165,14666,46.42593,40.52221,0.05400246,0.7971014,3.270248,-68.22642,4.96978,-67.81409,38.22986,-35.42508
233,True,208,165,4492,9.424002,18.51058,0.1985752,0.7932692,40.77435,-47.11814,42.60291,-47.05353,45.03554,-37.94897
234,True,208,165,20000,0,24.08159,0.1841,0.7932692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
235,True,209,166,1214,37.4491,28.16594,0.0,0.7942584,3.310593,-61.64559,4.843643,-60.67846,31.57571,-34.45282
236,True,210,167,19150,58.73161,18.06079,0.3547781,0.7952381,25.08195,-67.92659,25.15862,-66.26427,33.65588,-8.150917
237,True,211,167,14212,1.337734,23.35567,0.345342,0.7914692,38.51457,-16.10262,38.64909,-17.78144,39.61696,-18.70486
238,True,212,168,14338,46.03229,31.72757,0.1707351,0.7924528,3.271896,-2.280624,5.030197,-2.456169,50.54283,-9.351196
239,True,213,169,2780,59.55498,54.18896,0.0,0.7934272,2.786972,-67.92369,2.948608,-66.24703,50.67932,-30.63126
240,True,214,170,6052,45.85254,46.59598,0.0,0.7943925,3.268013,-2.319756,5.050835,-2.487396,44.32246,-26.1538
241,True,215,171,11556,19.09806,23.23653,0.3267567,0.7953488,68.87491,-2.813339,68.23967,-4.441605,51.28221,-13.22681
242,True,216,172,4278,61.52533,42.41288,0.0,0.7962963,3.308449,-68.04008,4.829147,-67.0924,52.87955,-28.66816
243,True,217,172,8324,4.243831,18.3549,0.3750601,0.7926267,2.991547,-15.74783,3.401512,-13.96618,3.887901,-9.750313
244,True,218,173,8148,42.84823,41.19691,0.0,0.793578,3.285858,-2.370148,5.096626,-2.702019,47.31223,-10.03577
245,True,219,174,9052,22.07588,37.73143,0.0,0.7945206,69.14653,-2.782227,68.98376,-4.507744,47.55634,-9.818382
246,True,220,175,3460,58.97001,25.78513,0.2566474,0.7954546,19.89026,-14.52805,21.39902,-15.55996,68.55115,-50.97369
247,True,221,176,6722,30.23872,26.16395,0.2627194,0.7963801,33.48993,-2.777916,34.76364,-4.020493,40.78852,-33.65252
248,True,222,177,11180,68.83094,36.79156,0.0,0.7972973,3.275772,-68.25915,5.041084,-67.86521,50.34845,-16.04916
249,True,223,178,978,30.28921,9.143066,0.7137014,0.7982063,58.35373,-34.51915,57.41817,-33.02288,31.10971,-18.01289
